url_path,views_total,views_unique
/demichie/elicipy2,2,2
/demichie/elicipy2/graphs/code-frequency,1,1
/demichie/elicipy2/graphs/contributors,1,1
/demichie/elicipy2/network,1,1
/demichie/elicipy2/pulse,1,1
