url_path,views_total,views_unique
/demichie/elicipy2,10,8
/demichie/elicipy2/tree/main/UTILS,7,4
/demichie/elicipy2/blob/main/UTILS/dtt_to_csv.py,5,3
/demichie/elicipy2/releases/tag/1.0.0,2,2
/demichie/elicipy2/blob/main/CITATION.cff,2,1
/demichie/elicipy2/blob/main/requirements.txt,2,1
/demichie/elicipy2/blob/main/CODE_OF_CONDUCT.md,1,1
/demichie/elicipy2/blob/main/CONTRIBUTING.md,1,1
/demichie/elicipy2/blob/main/logo.png,1,1
/demichie/elicipy2/blob/main/README.md,1,1
