url_path,views_total,views_unique
/demichie/elicipy2,20,14
/demichie/elicipy2/tree/main/UTILS,8,5
/demichie/elicipy2/blob/main/UTILS/dtt_to_csv.py,5,3
/demichie/elicipy2/tree/main/ELICITATIONS,4,3
/demichie/elicipy2/tree/main/elicipy,4,2
/demichie/elicipy2/blob/main/CITATION.cff,3,2
/demichie/elicipy2/blob/main/elicipy/streamlit_app.py,3,2
/demichie/elicipy2/blob/main/README.md,2,2
/demichie/elicipy2/releases/tag/1.0.0,2,2
/demichie/elicipy2/tree/main/.github,2,2
