time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-04 00:00:00+00:00,58,35,7.0,5.0
2025-03-05 00:00:00+00:00,28,20,20.0,4.0
2025-03-06 00:00:00+00:00,7,7,1.0,1.0
2025-03-07 00:00:00+00:00,65,32,34.0,8.0
2025-03-08 00:00:00+00:00,5,4,,
2025-03-09 00:00:00+00:00,6,4,5.0,1.0
2025-03-10 00:00:00+00:00,2,2,,
2025-03-11 00:00:00+00:00,3,2,,
2025-03-12 00:00:00+00:00,1,1,1.0,1.0
2025-03-13 00:00:00+00:00,5,2,,
