url_path,views_total,views_unique
/demichie/elicipy2,5,3
/demichie/elicipy2/blob/main/requirements.txt,2,1
/demichie/elicipy2/tree/main,2,1
/demichie/elicipy2/blob/main/CITATION.cff,1,1
/demichie/elicipy2/blob/main/CODE_OF_CONDUCT.md,1,1
/demichie/elicipy2/blob/main/LICENSE,1,1
/demichie/elicipy2/blob/main/README.md,1,1
/demichie/elicipy2/blob/main/logo.png,1,1
/demichie/elicipy2/commit/ca7e92fd49297eea8b17334ae6ddbfb5e5db322d,1,1
/demichie/elicipy2/compare/e2c59b9ec8...68815c0119,1,1
